,,,,,,,,,,,,,,,,,,,,,,,,
,収容EPG一覧（千葉）,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Tenant名,テナント名,VRF名,BD名(NW名),GW有無,Querier IP,"IGMP
Snooping","IPアドレス
（GW）",Associated L3out,EPG名(NW名),用途（サブネット名）,"システム名称
（英数字のみ、一意な値）",VLAN ID,"収容Leaf
（ホスト名）",収容ポート,Path Type,"PC/vPC
インターフェイスポリシー",VLAN Mode,接続先サーバ,,,QoS区分,Custom QoS,備考
,,,,,,,,,,,,,,,,,,,物理装置名,VM名 or 機能名,物理NIC名,,QoS Policy,
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,bd-pcmmimm,有,無効,有効,11.42.12.1/22,l3out-popedist,epg-pcmmimm,VM6_CMM/IMM,pcmmimm,1401,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,本番運用,custom-qos-pope-pol,tcmmimmの本番昇格時に設定追加する
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,"Eth1/15,31",Port,,Untagged,,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/15,31",Port,,Untagged,,,,,,
,,,,,,,,,,epg-pcmmimm2,VM6_CMM/IMM2,pcmmimm2,1409,nwch-i9318-zlfs4011,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,本番運用,custom-qos-pope-pol,未定義（2019年5月_Synergy_本番昇格時に追加）
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,未定義（2019年5月_Synergy_本番昇格時に追加）
,,,,bd-pRemoteSupportInside,有,無効,有効,11.42.128.129/28,l3out-popedist,epg-pRemoteSupportInside,リモートサポート内側セグメント,pRemoteSupportInside,1408,nwch-i9318-zlfs4011,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,本番運用,custom-qos-pope-pol,未定義（2019年5月_Synergy_本番昇格時に追加）
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,未定義（2019年5月_Synergy_本番昇格時に追加）
,,,,bd-popeCheck,有,無効,有効,11.42.159.177/29,l3out-popedist,epg-popeCheck,本番運用_疎通確認,popeCheck,1349,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,本番運用,custom-qos-pope-pol,2/3リハ確認用セグメント
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,ch-tope,本昇運用面,vrf-tope,bd-tmgmtLAN,有,無効,有効,11.42.8.1/22,l3out-topedist,epg-tmgmtLAN,VM6_管理LAN,tmgmtLAN,1400,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,開発,custom-qos-test-pol,本番昇格時に削除
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,epg-tmgmtLAN2,VM6_管理LAN2,tmgmtLAN2,1800,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,bd-tcmmimm,有,無効,有効,11.42.12.1/22,l3out-topedist,epg-tcmmimm,VM6_CMM/IMM,tcmmimm,1401,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,開発,custom-qos-test-pol,本番昇格時に削除
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,"Eth1/15,31",Port,,Untagged,,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/15,31",Port,,Untagged,,,,,,
,,,,,,,,,,epg-tcmmimm2,VM6_CMM/IMM2,tcmmimm2,1409,nwch-i9318-zlfs4011,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,開発,custom-qos-test-pol,2019年5月_Synergy_本番昇格時に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,2019年5月_Synergy_本番昇格時に削除
,,,,bd-tRemoteSupportInside,有,無効,有効,11.42.128.129/28,l3out-topedist,epg-tRemoteSupportInside,リモートサポート内側セグメント,tRemoteSupportInside,1408,nwch-i9318-zlfs4011,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,2019年5月_Synergy_本番昇格時に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,2019年5月_Synergy_本番昇格時に削除
,,,,bd-tNMSTransferServer1,有,無効,有効,11.42.129.177/28,l3out-topedist,epg-tNMSTransferServer1,NMS_引継ぎサーバ収容セグメント#1_千葉本,tNMSTransferServer1,1259,nwch-i9318-zlfc2011,Eth1/1,Port,,Untagged,,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/1,Port,,Untagged,,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSTransferServer2,有,無効,有効,11.42.129.193/28,l3out-topedist,epg-tNMSTransferServer2,NMS_引継ぎサーバ収容セグメント#2_千葉本,tNMSTransferServer2,1260,nwch-i9318-zlfc2011,Eth1/2,Port,,Untagged,,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/2,Port,,Untagged,,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSOpeCHNMMonLan1,有,無効,有効,11.42.130.1/26,l3out-topedist,epg-tNMSOpeCHNMMonLan1,NMS_運用千葉NM監視LAN1_千葉本,tNMSOpeCHNMMonLan1,1262,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSOpeCHADMonLan1,有,無効,有効,11.42.130.97/28,l3out-topedist,epg-tNMSOpeCHADMonLan1,NMS_運用千葉AD監視LAN1_千葉本,tNMSOpeCHADMonLan1,1264,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSOpeCHPortalMonLan1,有,無効,有効,11.42.130.113/28,l3out-topedist,epg-tNMSOpeCHPortalMonLan1,NMS_運用千葉ポータル監視LAN1_千葉本,tNMSOpeCHPortalMonLan1,1265,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSOpeCHNMOpeLan1,有,無効,有効,11.42.130.129/26,l3out-topedist,epg-tNMSOpeCHNMOpeLan1,NMS_運用千葉NM運用LAN1_千葉本,tNMSOpeCHNMOpeLan1,1266,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSOpeCHADOpeLan1,有,無効,有効,11.42.130.225/28,l3out-topedist,epg-tNMSOpeCHADOpeLan1,NMS_運用千葉AD運用LAN1_千葉本,tNMSOpeCHADOpeLan1,1268,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMSOpeCHPortalOpeLan1,有,無効,有効,11.42.130.241/28,l3out-topedist,epg-tNMSOpeCHPortalOpeLan1,NMS_運用千葉ポータル運用LAN1_千葉本,tNMSOpeCHPortalOpeLan1,1269,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント移設時(2019/3/16)に削除
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント移設時(2019/3/16)に削除
,,,,bd-tNMS_NMkanshi,有,無効,有効,11.42.130.1/26,l3out-topedist,epg-tNMS_NMkanshi,NMS_運用千葉NM監視LAN1,tNMS_NMkanshi,1262,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント本番移行時(2019/8/25)に追加
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント本番移行時(2019/8/25)に追加
,,,,bd-tNMS_NMunyo,有,無効,有効,11.42.130.129/26,l3out-topedist,epg-tNMS_NMunyo,NMS_運用千葉NM運用LAN1,tNMS_NMunyo,1266,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,開発,custom-qos-test-pol,NMSテナント本番移行時(2019/8/25)に追加
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,開発,,NMSテナント本番移行時(2019/8/25)に追加
,,,,bd-tmgmt-ch-LAN3,有,無効,有効,11.42.128.193/26,l3out-topedist,epg-tmgmt-ch-LAN3,VM6_管理LAN#2（千葉）,tmgmt-ch-LAN3,1414,nwch-i9318-zlfs4011,Static Leaf,,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,,,Trunk(tag付き),,,,開発,,
,,,,bd-tvSAN3,有,無効,有効,11.42.132.1/25,l3out-topedist,epg-tvSAN3,VM6_vSAN,tvSAN3,1411,nwch-i9318-zlfs4011,Static Leaf,,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo-1,有,無効,有効,11.42.135.1/27,l3out-topedist,epg-texadata_unyo-1,Exadata5号機_災対運用セグメント#1,texadata_unyo-1,1275,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo-2,有,無効,有効,11.42.135.33/27,l3out-topedist,epg-texadata_unyo-2,Exadata5号機_災対運用セグメント#2,texadata_unyo-2,1276,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo-3,有,無効,有効,11.42.135.65/27,l3out-topedist,epg-texadata_unyo-3,Exadata5号機_災対運用セグメント#3,texadata_unyo-3,1277,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo-4,有,無効,有効,11.42.135.97/27,l3out-topedist,epg-texadata_unyo-4,Exadata5号機_災対運用セグメント#4,texadata_unyo-4,1278,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo_kaihatsu-1,有,無効,有効,12.42.20.1/27,l3out-topedist,epg-texadata_unyo_kaihatsu-1,Exadata5号機_千葉開発運用セグメント#1,texadata_unyo_kaihatsu-1,2084,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo_kaihatsu-2,有,無効,有効,12.42.20.33/27,l3out-topedist,epg-texadata_unyo_kaihatsu-2,Exadata5号機_千葉開発運用セグメント#2,texadata_unyo_kaihatsu-2,2085,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo_kaihatsu-3,有,無効,有効,12.42.20.65/27,l3out-topedist,epg-texadata_unyo_kaihatsu-3,Exadata5号機_千葉開発運用セグメント#3,texadata_unyo_kaihatsu-3,2086,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_unyo_kaihatsu-4,有,無効,有効,12.42.20.97/27,l3out-topedist,epg-texadata_unyo_kaihatsu-4,Exadata5号機_千葉開発運用セグメント#4,texadata_unyo_kaihatsu-4,2087,nwch-i9318-zlfi3011,"Eth1/1,2",,,Trunk(tag付き),,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,"Eth1/1,2",,,Trunk(tag付き),,,,開発,,
,,,,bd-texadata_kanri,有,無効,有効,11.42.136.1/25,l3out-topedist,epg-texadata_kanri,Exadata5号機_災対物理機器管理用セグメント,texadata_kanri,1284,nwch-i9318-zlfi3011,Eth1/3,,,Untagged,,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bd-purestorage_unyokanri,有,無効,有効,11.42.128.161/27,l3out-topedist,epg-purestorage_unyokanri,PureStorage_運用管理セグメント,purestorage_unyokanri,1285,nwch-i9318-zlfi3011,eth1/4,Port,,802.1P,,,,開発,custom-qos-test-pol,
,,,,,,,,,,,,,,,eth1/5,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,,eth1/6,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,,eth1/7,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfi3022,eth1/4,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,,eth1/5,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,,eth1/6,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,,eth1/7,Port,,802.1P,,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,"eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,eth1/35,Virtual Port Channel,pol-vpc-401-402-port-35,Trunk(tag付き),,,,,,
,ch-vinf,仮想インフラ,vrf-vinf,bd-vxlan,有,有効,有効,11.36.192.1/22,-,epg-vxlan,VM6_VXLAN,vxlan,1404,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,NSXのVXLAN用,custom-qos-vxlan-pol,ACIでのマーキングは無し。ACI内でvSphereでのマーキング値を基にクラシファイを行う。
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,bd-vmotion,有,無効,有効,11.42.18.1/23,-,epg-vmotion,VM6_vMotion,vmotion,1403,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,本番運用,custom-qos-vinf-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,bd-ft,有,無効,有効,11.42.16.1/23,-,epg-ft,VM6_FT,ft,1402,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,本番運用,custom-qos-vinf-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,bd-tmgmt-tm-LAN3,有,無効,有効,11.18.128.193/26,-,epg-tmgmt-tm-LAN3,VM6_管理LAN#2（多摩）,tmgmt-tm-LAN3,1410,nwch-i9318-zlfs4011,Static Leaf,Port,,Trunk(tag付き),,,,本番運用,custom-qos-vinf-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,Port,,Trunk(tag付き),,,,,,
,ch-pbak,"統合バックアップ
（本番業務面情報系）",vrf-pbak,bd-pbackup1,有,無効,有効,11.32.24.1/22,l3out-pbakbk,epg-pbackup1,VM6_バックアップ#1,pbackup1,1405,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,本番情報・本番その他,custom-qos-pbak-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,bd-pbackup2,有,無効,有効,11.32.28.1/22,l3out-pbakbk,epg-pbackup2,VM6_バックアップ#2,pbackup2,1406,nwch-i9318-zlfc2011,Eth1/45,Port,,Trunk(tag付き),,,,本番情報・本番その他,custom-qos-pbak-pol,
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/46,Port,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4011,Static Leaf,-,,Trunk(tag付き),,,,,,
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,-,,Trunk(tag付き),,,,,,
,ch-pnms,本昇NMS,vrf-pnms,bd-pNMS_HikitsugiServer1,有,無効,有効,11.42.129.177/28,l3out-pnmsdist,epg-pNMS_HikitsugiServer1,NMS_引継ぎサーバ収容セグメント#1_千葉本,pNMS_HikitsugiServer1,1259,nwch-i9318-zlfc2011,Eth1/1,Port,,Untagged,,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/1,Port,,Untagged,,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_HikitsugiServer2,有,無効,有効,11.42.129.193/28,l3out-pnmsdist,epg-pNMS_HikitsugiServer2,NMS_引継ぎサーバ収容セグメント#2_千葉本,pNMS_HikitsugiServer2,1260,nwch-i9318-zlfc2011,Eth1/3,Port,,Untagged,,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfc2022,Eth1/3,Port,,Untagged,,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_NMkanshi,有,無効,有効,11.42.130.1/26,l3out-pnmsdist,epg-pNMS_NMkanshi,NMS_運用千葉NM監視LAN1_千葉本,pNMS_NMkanshi,1262,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_ADkanshi,有,無効,有効,11.42.130.97/28,l3out-pnmsdist,epg-pNMS_ADkanshi,NMS_運用千葉AD監視LAN1_千葉本,pNMS_ADkanshi,1264,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_PORTALkanshi,有,無効,有効,11.42.130.113/28,l3out-pnmsdist,epg-pNMS_PORTALkanshi,NMS_運用千葉ポータル監視LAN1_千葉本,pNMS_PORTALkanshi,1265,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_NMunyo,有,無効,有効,11.42.130.129/26,l3out-pnmsdist,epg-pNMS_NMunyo,NMS_運用千葉NM運用LAN1_千葉本,pNMS_NMunyo,1266,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_ADunyo,有,無効,有効,11.42.130.225/28,l3out-pnmsdist,epg-pNMS_ADunyo,NMS_運用千葉AD運用LAN1_千葉本,pNMS_ADunyo,1268,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,,,,bd-pNMS_PORTALunyo,有,無効,有効,11.42.130.241/28,l3out-pnmsdist,epg-pNMS_PORTALunyo,NMS_運用千葉ポータル運用LAN1_千葉本,pNMS_PORTALunyo,1269,nwch-i9318-zlfs4011,"Eth1/33,34",Port Channel,pol-pc-401-p5,Trunk(tag付き),,,,本番運用,custom-qos-pnms-pol,NMSテナント移設時(2019/3/16)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,"Eth1/33,34",Port Channel,pol-pc-402-p6,Trunk(tag付き),,,,本番運用,,NMSテナント移設時(2019/3/16)に新規作成
,ch-pwan,本番WAN Dist接続,vrf-pwan,bd-pFT3,有,無効,有効,11.42.134.1/26,l3out-topedist,epg-pFT3,VM6_FT#3,pFT3,1415,nwch-i9318-zlfs4011,Static Leaf,Port,,Trunk(tag付き),,,,本番情報・本番その他,custom-qos-pwan-pol,次期外決 本番昇格環境構築時(2019/9/19)に新規作成
,,,,,,,,,,,,,,nwch-i9318-zlfs4022,Static Leaf,Port,,Trunk(tag付き),,,,,,次期外決 本番昇格環境構築時(2019/9/19)に新規作成
